,latitude,longitude
1063,41.312632,-105.590789
1064,38.577400,-109.550773
1065,48.7783749,-104.5634610
1066,41.7961118,-107.2167456
1067,38.542773,-106.00788
1068,40.636838,-103.201959
1069,,
1070,36.149166,-95.862456
1071,,
1072,48.5393334,-109.6823714
1073,42.0450899,-104.9515372
1074,44.0119864,-107.9485085
1075,34.7743861,-96.6348094
1076,37.482845,-105.902539
1077,34.636958,-99.316495
1078,46.124448,-112.954299
1079,34.182400,-97.134800
1080,39.744633,-104.836424
1081,45.737653,-108.60539
1082,36.802800,-97.300500
1083,45.682124,-111.038573
1084,42.809187,-106.344099
1085,40.5153776,-107.5448461
1086,48.633192,-112.333746
1087,40.8411732,-115.7579240
1088,39.255836,-114.860349
1089,36.389734,-97.865990
1090,40.5539080,-105.0879610
1091,44.246610,-105.475661
1092,48.1946455,-106.6386443
1093,47.125420,-104.690008
1094,39.717099,-105.135857
1095,47.489890,-111.292038
1096,40.4029690,-104.7934150
1097,34.842779,-95.548386
1098,43.481866,-111.963357
1099,48.211538,-114.332875
1100,37.978024,-103.548558
1101,38.075525,-102.617747
1102,34.6681,-98.4063
1103,47.069990,-109.409950
1104,46.407144,-105.830304
1105,46.886199,-114.030490
1106,38.471127,-107.871467
1107,35.5929239,-97.5684160
1108,41.165517,-111.954970
1109,40.3117901,-111.7289994
1110,38.874533,-104.844261
1111,42.878087,-112.418173
1112,44.7566708,-108.7694497
1113,39.597236,-110.820221
1114,38.312240,-104.626778
1115,43.036199,-108.418916
1116,41.5921560,-109.2426240
1117,40.3021,-109.9961
1118,41.142636,-102.976480
1119,37.112064,-113.547087
1120,36.115836,-97.080719
1121,36.6369490,-95.1433119
1122,40.710156,-112.025080
1123,33.906788,-98.506029
1124,39.7286150,-104.9852570
1125,45.7501190,-108.5859080
1126,40.021034,-105.235304
1127,42.863339,-106.334069
1128,41.145487,-104.771122
1129,38.825294,-104.822453
1130,39.719170,-104.900342
1131,40.5539060,-105.0879610
1132,39.091923,-108.595701
1133,47.507803,111.296421
1134,48.205888,-114.331612
1135,46.874166,-113.992511
1136,42.878695,-112.461278
1137,40.257712,-111.676376
1138,38.3124562,-104.6284571
1139,40.677981,-111.891579
1140,37.080363,-113.604233
1141,61.232006,-149.743395
1142,45.496400,-122.683075
1143,47.563062,-122.308231
1144,47.1345050,-122.5777030
1145,47.562032,-122.310864
1146,43.22808,-123.36576
1147,43.619387,-116.194664
1148,46.052438,-118.355441
1149,47.702108,-117.475774
1150,45.639308,-122.655313
1151,42.442881,-122.832619
1152,43.588095,-119.059552
1153,48.5413191,-117.8916068
1154,58.3013000,-134.4199999
1155,48.393311,-115.548769
1156,43.13776,-115.692513
1157,44.6271590,-124.0614039
1158,48.650477,-118.735111
1159,45.175367,-113.890533
1160,48.297114,-116.544583
1161,45.6004742,-121.1258274
1162,48.706472,-119.439936
1163,45.3507803,-122.6554983
1164,46.6034775,-120.5369193
1165,44.072593,-121.264936
1166,47.569480,-122.663203
1167,42.060011,-124.288398
1168,43.660329,-116.642081
1169,45.520276,-122.672219
1170,45.526400,-122.555358
1171,44.095672,-123.125562
1172,64.827759,-147.629856
1173,45.927558,-116.127043
1174,42.420115,-123.343099
1175,45.533398,-122.879462
1176,60.554601,-151.252028
1177,42.249817,-121.789637
1178,45.313349,-118.086510
1179,46.3972963,-117.0090638
1180,61.5950373,-149.3602509
1181,45.847203,-119.697920
1182,48.4192050,-122.3252734
1183,43.4040006,-124.2365498
1184,46.122481,-123.93621
1185,47.692695,-116.796286
1186,48.113980,-123.415351
1187,46.277181,-119.275407
1188,44.916164,-123.024356
1189,46.688049,-122.957680
1190,42.555026,-114.467295
1191,47.621544,-122.166431
1192,47.291425,-122.320997
1193,47.717873,-122.295722
1194,45.4287310,-117.2752930
1195,47.462888,-120.334249
1196,46.612696,-120.521906
1197,61.179908,-149.889172
1198,48.733495,-122.466304
1199,43.5914490,-116.2121570
1200,44.057695,-121.315012
1201,44.04594,-123.089267
1202,47.973663,-122.206802
1203,64.842551,-147.718576
1204,47.314344,-122.291068
1205,42.483800,-123.374700
1206,60.492835,-151.158361
1207,45.534336,-122.537967
1208,44.9615070,-123.0150240
1209,47.617023,-122.336612
1210,47.686215,-117.230123
1211,47.234293,-122.502866
1212,46.059421,-118.352785
1213,61.582372,-149.429125
1214,46.6034775,-120.5369193
1215,,
1216,46.603585,-120.537318
1217,37.781285,-122.503652
1218,36.772391,-119.780073
1219,37.626009,-121.756613
1220,37.464887,-122.157680
1221,38.573616,-121.295694
1222,21.361973,-157.889200
1223,37.399925,-122.136071
1224,39.516655,-119.800458
1225,36.970609,-121.964667
1226,39.751846,-121.851640
1227,38.268110,-121.960488
1228,14.544311,120.991466
1229,38.116391,-122.287794
1230,37.994676,-122.111991
1231,38.6590140,-121.3872830
1232,38.663526,-121.387310
1233,37.658729,-120.957460
1234,36.651181,-121.802870
1235,21.3345140,-157.9168680
1236,37.8104033,-122.2698771
1237,37.812372,-122.272991
1238,40.565389,-122.368063
1239,38.573616,-121.295694
1240,37.235073,-121.777523
1241,38.942388,-121.099463
1242,37.9747450,-120.3449890
1243,37.879900,-121.282600
1244,20.82656,-156.917072
1245,21.093085,-157.018439
1246,41.7161016,-122.6387971
1247,38.949383,-122.628585
1248,40.781013,-124.181147
1249,37.550499,-121.981396
1250,37.330843,-120.464805
1251,37.338526,-119.66932
1252,37.634599,-122.425655
1253,38.510699,-122.792902
1254,37.782566,-122.397152
1255,36.222651,-119.337455
1256,39.1480301,-123.1984446
1257,14.279306,170.701256
1258,38.925085,-119.751452
1259,,
1260,13.468376,144.747996
1261,19.716996,-155.114973
1262,21.970071,-159.382718
1263,19.6323323,-155.9784871
1264,39.476469,-118.780618
1265,21.37132,-158.027113
1266,20.886339,-156.462344
1267,15.177801,145.750967
1268,39.1336607,-121.6144853
1269,38.2308100,-122.1238610
1270,-14.272535,-170.701189
1271,39.752282,-121.852559
1272,38.6692139,-121.2710150
1273,37.969643,-122.051754
1274,40.782541,-124.162651
1275,36.783961,-119.772257
1276,13.747299,144.751933
1277,19.714971,-155.097091
1278,21.291293,-157.838058
1279,19.691011,-156.016642
1280,21.971059,-159.382330
1281,20.889825,-156.493807
1282,37.651876,-121.031257
1283,38.349491,-122.706236
1284,37.766186,-122.246367
1285,37.456387,-122.171301
1286,39.525986,-119.829271
1287,38.586022,-121.415609
1288,37.781370,-122.419017
1289,37.343469,-121.895370
1290,36.970609,-121.964667
1291,21.330199,-158.085588
1292,34.052162,-118.453045
1293,34.050193,-117.252244
1294,33.775483,-118.117888
1295,32.8751,-117.232232
1296,36.284969,-115.094017
1297,32.746267,-117.189396
1298,33.612338,-114.595504
1299,34.051771,-118.238425
1300,32.782875,-117.097715
1301,36.1588746,-115.0773616
1302,36.2309269,-115.2231514
1303,34.0630379,-117.2417062
1304,32.775085,-117.137102
1305,34.243021,-118.483016
1306,36.0191085,-114.9570999
1307,36.056067,-115.261091
1308,34.051948,-118.452015
1309,33.849991,-117.975009
1310,35.375454,-119.042734
1311,32.622099,-117.071861
1312,36.188598,-115.153799
1313,33.849536,-117.535325
1314,34.015537,-118.155730
1315,33.127311,-117.071894
1316,33.892447,-118.297289
1317,32.780059,-115.570850
1318,33.594869,-117.679070
1319,34.703144,-118.124223
1320,32.775955,-117.140742
1321,33.614845,-117.169106
1322,33.207759,-117.310681
1323,34.183076,-119.160440
1324,36.193728,-115.976327
1325,33.7580070,-116.3562140
1326,34.0972880,-117.5747980
1327,35.279370,-120.660374
1328,33.714412,-117.850064
1329,34.441928,-119.773198
1330,34.952394,-120.409502
1331,32.895384,-117.216674
1332,34.472083,-117.283056
1333,33.791769,-118.222351
1334,33.944155,-118.090351
1335,34.5903130,-118.1438450
1336,35.383735,-119.012947
1337,34.257077,-118.590417
1338,32.65902,-117.030754
1339,33.859807,-117.552454
1340,34.015537,-118.155730
1341,36.0571790,-115.0446110
1342,34.5248340,-117.3294940
1343,36.149588,-115.225689
1344,33.892591,-118.292980
1345,33.782122,-117.897688
1346,34.054796,-117.305897
1347,32.740432,-117.213264
1348,35.265368,-120.640914
1349,33.141202,-117.160906
1350,33.5640678,-117.6603863
1351,33.5290460,-117.1606240
1352,34.279430,-119.288806
1353,33.986432,-118.384476
1354,,
1355,46.90619,-96.77464
1356,41.664351,-91.547027
1357,44.901909,-93.204145
1358,41.245036,-95.974892
1359,43.532838,-96.755862
1360,45.567381,-94.217713
1361,43.435148,-103.474216
1362,44.412674,-103.478156
1363,41.627939,-93.658904
1364,42.0559702,-94.8677146
1365,41.6752251,-91.5782191
1366,45.473837,-98.455305
1367,43.646446,-93.389532
1368,45.8674800,-95.3734362
1369,41.156763,-95.922499
1370,47.472650,-94.888797
1371,41.553430,-90.496931
1372,46.835925,-100.776796
1373,46.3597830,-94.2219690
1374,41.9574896,-91.7258581
1375,44.925004,-91.380285
1376,43.289456,-91.79707
1377,48.114827,-98.850778
1378,46.905011,-102.792293
1379,42.492796,-90.673940
1380,45.059477,-100.855494
1381,47.906772,-91.856641
1382,45.059477,-100.855494
1383,46.303560,-96.076196
1384,42.508298,-94.166519
1385,40.953390,-90.364885
1386,42.811974,-102.200198
1387,48.418557,-97.416419
1388,47.888789,-97.074675
1389,40.942468,-98.358693
1390,46.003937,-91.489828
1391,47.399983,-92.957856
1392,40.444911,-99.379871
1393,45.059477,-100.855494
1394,46.890086,-98.746657
1395,41.320871,-93.113442
1396,40.807288,-96.624859
1397,44.179872,-93.945395
1398,45.033239,-93.030824
1399,42.007402,-92.936206
1400,43.147168,-93.221214
1401,45.716900,-100.969000
1402,48.425126,-101.320121
1403,43.227800,-100.518400
1404,44.955600,-95.711370
1405,43.848596,-104.189681
1406,42.025334,-97.426700
1407,41.122409,-100.757766
1408,45.234074,-93.467345
1409,55.9836868,-4.5797160
1410,42.462411,-98.645404
1411,41.027514,-92.389676
1412,44.377535,-100.318302
1413,43.250300,-102.690000
1414,39.9357040,-91.4037370
1415,44.049793,-103.224142
1416,45.481754,-91.744466
1417,44.079494,-92.521696
1418,41.864342,-103.638435
1419,44.784762,-93.554182
1420,40.761814,-95.384913
1421,42.532575,-96.390405
1422,43.970738,-94.618138
1423,43.423603,-95.108954
1424,41.7898747,-89.7002310
1425,46.697503,-92.104072
1426,43.081615,-98.293219
1427,42.475900,-92.361200
1428,44.88962,-97.068042
1429,48.145567,-103.621642
1430,43.369087,-99.839003
1431,46.794668,-100.801001
1432,45.0952971,-93.3708975
1433,42.019945,-91.701425
1434,41.599859,-93.735349
1435,46.791098,-92.093107
1436,46.863844,-96.832692
1437,40.8131360,-96.6758210
1438,48.211581,-101.316417
1439,41.268097,-95.94744
1440,43.2032060,-101.6820840
1441,41.467132,-90.510926
1442,44.081713,-103.239729
1443,42.532673,-96.390496
1444,43.541215,-96.711558
1445,45.035700,-93.175500
1446,31.321603,-92.433264
1447,30.4490417,-91.1692458
1448,30.414653,-88.945264
1449,32.71765,-96.94683
1450,36.055778,-94.167774
1451,31.825929,-106.423713
1452,35.80551869,-95.23034252
1453,39.64537177,-105.0529603
1454,38.0852638,-103.1322610
1455,29.47658239,-98.43418024
1456,34.765705,-98.352116
1457,35.3846520,-94.4274680
1458,29.933394,-95.455310
1459,30.013746,-99.109670
1460,34.717975,-92.258767
1461,30.646846,-91.248534
1462,31.58184,-91.39706
1463,30.659452,-91.287744
1464,29.420973,-98.466744
1465,45.695408,-108.772836
1466,42.706421,-73.724867
1467,38.8018540,-77.0583510
1468,40.475016,-79.957374
1469,38.976346,-76.505098
1470,40.192531,-77.190887
1471,39.119489,-77.582497
1472,39.2787950,-76.7082880
1473,42.3467740,-77.3494260
1474,40.0536000,-74.9158000
1475,40.9237504,-72.8153130
1476,37.3055760,-77.2965380
1477,37.5889139,-77.2802079
1478,38.881325,-76.977344
1479,38.469985,-77.992157
1480,40.6859749,-73.8808876
1481,36.577463,-79.389666
1482,39.611620,-75.555660
1483,37.4285730,-77.3659745
1484,43.03117,-73.61790
1485,37.434887,-77.235533
1486,39.3352194,-80.0313038
1487,44.257027,-72.599662
1488,37.020533,-76.335903
1489,37.022417,-76.330799
1490,40.420358,-76.575281
1491,40.7547533,-73.4022811
1492,39.281157,-76.674636
1493,41.674480,-70.576810
1494,39.930025,-75.233839
1495,39.930025,-75.233839
1496,44.320534,-69.781041
1497,40.3147902,-80.1576214
1498,35.1237965,-77.0514998
1499,40.058597,-75.152759
1500,38.117606,-76.372074
1501,39.979981,-76.739502
1502,42.848671,-72.556721
1503,38.552633,-77.357396
1504,35.7740920,-78.6205680
1505,37.5152312,-77.3932876
1506,35.6881761,-80.4889866
1507,37.520546,-77.301702
1508,38.140423,-79.050232
1509,37.2804260,-76.7224580
1510,40.2683636,-74.9057853
1511,39.33529,-80.06480
1512,34.237495,-77.922999
1513,39.184422,-78.156496
1514,42.552276,-71.572542
1515,42.113530,-76.826450
1516,33.13081,-86.83598
1517,30.352287,-87.286420
1518,27.810448,-82.778613
1519,32.4396703,-80.6795297
1520,37.7926784,-84.6046802
1521,28.755047,-80.873757
1522,38.2447421,-85.7277885
1523,35.0370661,-85.2854419
1524,34.9250990,-88.5086092
1525,37.651214,-84.768957
1526,39.070560,-84.469613
1527,34.184696,-79.754049
1528,28.6073190,-82.2115830
1529,34.0913426,-80.8520831
1530,32.346346,-85.024156
1531,34.232821,-84.587669
1532,30.544965,-81.717167
1533,35.976301,-83.926614
1534,37.554479,-85.268917
1535,38.0561227,-84.5087091
1536,33.9517370,-84.5414510
1537,35.173637,-89.940898
1538,37.081872,-84.762028
1539,30.6731121,-88.0618416
1540,36.310597,-82.373529
1541,36.2406398,-86.7234723
1542,38.2986796,-85.8056164
1543,18.412597,-66.167553
1544,27.244875,-82.379631
1545,26.58034,-80.20569
1546,29.8858972,-81.3092476
1547,30.427474,-84.188537
1548,38.2762763,-85.6415771
1549,41.3932160,-88.1118930
1550,38.890444,-90.162952
1551,37.031556,-94.769579
1552,44.37037513,-103.4738287
1553,39.8317157,-89.5606851
1554,39.943561,-83.075538
1555,41.769246,-87.600122
1556,41.448940,-82.707961
1557,39.828436,-86.172597
1558,39.824855,-86.171222
1559,40.1317877,-87.5924154
1560,39.748382,-84.259013
1561,43.062461,-89.432076
1562,42.997224,-87.946179
1563,41.331175,-95.993611
1564,43.047478,-91.146381
1565,42.336628,-85.299089
1566,39.347603,-94.930010
1567,45.868313,-84.627566
1568,41.016709,-100.524112
1569,44.402297,-103.477734
1570,37.82136661,-94.69528845
1571,44.865016,-93.223027
1572,44.348299,-89.397789
1573,42.860058,-83.622393
1574,43.43830592,-103.4724475
1575,38.501644,-90.288927
1576,38.5674445,-92.1617121
1577,40.398881,-91.407194
1578,43.021354,-82.432562
1579,39.2740855,-94.89321612
1580,40.520026,-85.637496
1581,42.720152,-87.816199
1582,38.14556 ,-94.8132 
1583,37.085671,-89.181052
1584,38.918299,-90.195897
1585,41.545250,-90.551443
1586,41.000672,-81.814036
1587,41.132541,-96.136398
1588,39.931592,-91.356151
1589,41.517973,-90.541186
1590,41.5180040,-90.5661370
1591,37.174008,-93.264365
1592,39.075156,-94.582946
1593,43.024490,-87.978190
1594,41.488099,-81.642604
1595,39.481479,-87.415309
1596,35.255955,-118.669300
1597,42.4659553,-122.7890561
1598,32.79856043,-108.1536652
1599,61.266513,-149.681996
1600,32.690555,-117.245054
1601,37.634087,-122.427431
1602,34.058175,-118.453393
1603,32.872090,-117.192278
1604,33.6951441,-112.0285920
1605,21.3129940,-157.8459440
1606,34.546453,-112.450538
1607,33.886463,-117.285203
1608,43.223333,-123.365164
1609,38.416879,-121.878387
1610,37.801036,-122.462454
1611,37.121110,-121.056825
1612,35.69613501,-105.95153
1613,57.053990,-135.322847
1614,47.387082,-122.093271
1615,45.462200,-122.540480
1616,39.2880830,-76.6174860
1617,42.361778,-71.060064
1618,42.888878,-78.879005
1619,41.7013370,-72.7401600
1620,38.4199561,-82.4482618
1621,42.9881398,-71.4606722
1622,40.7285842,-74.0052196
1623,40.7425501,-74.1703075
1624,40.017103,-75.174498
1625,40.4436548,-79.9952415
1626,37.2683520,-79.9443200
1627,44.2801,-69.7036
1628,41.8211100,-71.4146610
1629,38.9013132,-77.0407967
1630,43.6504596,-72.3227666
1631,39.7396690,-75.6071770
1632,36.0926186,-80.2430143
1633,,
1634,,
1635,38.989553,-76.492004
1636,,
1637,,
1638,,
1639,,
1640,,
1641,,
1642,,
1643,,
1644,,
1645,,
1646,,
1647,,
1648,39.437750,-77.419616
1649,,
1650,,
1651,,
1652,,
1653,,
1654,,
1655,,
1656,,
1657,,
1658,,
1659,,
1660,,
1661,,
1662,,
1663,,
1664,,
1665,,
1666,,
1667,,
1668,,
1669,,
1670,,
1671,,
1672,37.2683520,-79.9443200
1673,33.8037140,-84.3112400
1674,33.978611,-80.964056
1675,38.2564908,-85.7551677
1676,32.3743776,-86.2464220
1677,36.1577092,-86.7829646
1678,18.416753,-66.109629
1679,27.813118,-82.771334
1680,,
1681,,
1682,,
1683,,
1684,,
1685,,
1686,,
1687,,
1688,,
1689,,
1690,,
1691,,
1692,,
1693,,
1694,,
1695,,
1696,,
1697,,
1698,,
1699,,
1700,,
1701,,
1702,,
1703,,
1704,,
1705,,
1706,,
1707,,
1708,,
1709,,
1710,33.8037140,-84.3112400
1711,27.813118,-82.771334
1712,41.8693260,-87.6792400
1713,41.5051630,-81.6916320
1714,41.5861010,-93.6203550
1715,42.3311530,-83.0532210
1716,46.9064719,-96.7768678
1717,39.7747490,-86.1550770
1718,40.754409,-96.665869
1719,43.0187904,-87.9802916
1720,43.5330880,-96.7275210
1721,38.6260307,-90.2073252
1722,44.893884,-93.195562
1723,37.6797590,-97.2720465
1724,38.6913880,-90.2670710
1725,,
1726,,
1727,,
1728,,
1729,41.118417,-95.913041
1730,,
1731,,
1732,,
1733,41.5051630,-81.6916320
1734,44.893884,-93.195562
1735,41.1457277,-104.7876932
1736,39.7161020,-105.1382380
1737,46.608236,-112.088013
1738,29.7024585,-95.3858083
1739,32.3267885,-90.1701704
1740,35.7476419,-95.3695451
1741,29.951020,-90.076755
1742,34.7730341,-92.2913194
1743,40.7570256,-111.8357133
1744,31.5511860,-97.1287317
1745,,
1746,,
1747,,
1748,,
1749,,
1750,,
1751,,
1752,,
1753,,
1754,,
1755,,
1756,,
1757,,
1758,,
1759,,
1760,,
1761,,
1762,,
1763,,
1764,,
1765,,
1766,,
1767,,
1768,,
1769,,
1770,,
1771,,
1772,,
1773,,
1774,39.7161020,-105.1382380
1775,29.7024585,-95.3858083
1776,35.0837122,-106.6530126
1777,61.209713,-149.826518
1778,43.619316,-116.194046
1779,21.3619542,-157.8893726
1780,34.0577950,-118.4477629
1781,14.544311,120.991466
1782,37.8048790,-122.2746040
1783,33.4866741,-112.0737807
1784,45.514948,-122.675443
1785,39.4675357,-119.7647282
1786,32.7758017,-117.1408037
1787,47.6045372,-122.3345672
1788,,
1789,39.1130021,-121.4079988
1790,33.420941,-117.432145
1791,,
1792,,
1793,,
1794,,
1795,,
1796,,
1797,,
1798,,
1799,,
1800,,
1801,,
1802,,
1803,,
1804,,
1805,,
1806,,
1807,,
1808,,
1809,,
1810,,
1811,,
1812,,
1813,,
1814,,
1815,,
1816,,
1817,,
1818,,
1819,,
1820,,
1821,,
1822,,
1823,,
1824,,
1825,,
1826,,
1827,,
1828,,
1829,,
1830,,
1831,,
1832,21.3619542,-157.8893726
1833,33.4866741,-112.0737807
1834,,
1835,30.2289740,-97.7587170
1836,38.9008000,-77.0348624
1837,38.9008000,-77.0348624
1838,38.9008000,-77.0348624
1839,38.9008000,-77.0348624
1840,42.306959,-87.858760
1841,38.993344,-77.033076
1842,38.094966,-122.266877
1843,38.9008000,-77.0348624
1844,38.9008000,-77.0348624
1845,38.901647,-77.016942
1846,38.9008000,-77.0348624
1847,38.9008000,-77.0348624
1848,38.9008000,-77.0348624
1849,38.9008000,-77.0348624
1850,38.9008000,-77.0348624
1851,39.3794447,-77.4012202
1852,39.7088240,-104.9425430
1853,38.9008000,-77.0348624
1854,38.900624,-77.034763
1855,39.71603572,-105.1371013
1856,39.7747490,-86.1550770
1857,40.0191482,-75.1741162
1858,37.8048790,-122.2746040
1859,33.8037140,-84.3112400
1860,39.716763,-105.137525
1861,35.7476419,-95.3695451
1862,40.020118,-75.176255
1863,33.4866741,-112.0737807
1864,36.1396723,-86.8188127
1865,42.502902,-71.272671
1866,39.2754950,-84.3479740
1867,42.2836000,-83.7455000
1868,41.84538,-87.902834
1869,39.0999114,-94.5821302
1870,32.4036336,-90.1235467
1871,32.7624760,-97.0688430
1872,33.277124,-111.784332
1873,39.6960190,-104.9384730
1874,42.6495690,-73.7745880
1875,45.639338,-122.657847
1876,38.116391,-122.287794
1877,33.766501,-118.200359
1878,44.855139,-93.130422
1879,40.868823,-73.903038
1880,40.445975,-80.010692
1881,39.205523,-76.672221
1882,35.9984330,-78.9024620
1883,27.892665,-82.656659
1884,36.1525330,-86.7960559
1885,33.9457900,-84.1282210
