cartodb_id,the_geom,state_name,state_fips,name,county_st,n_va
1200,0106000020E610000001000000010300000001000000140000007246FB6C672953C078A8A18EAB394340EDA24ACF532A53C062A10C49E23D4340703DBEB2722B53C0A3270947683F43403364EC72282B53C0BAB5C83E1A44434080787F951D2B53C0C92E90D1A44B4340E07CE7DB3F2C53C055100706CF514340351B7581E12C53C034B9B5D5845A4340E92D9821702C53C00CF7296D8F5F43405E3EB440172C53C02A699F0BD5604340D4CE15B5C22853C0F937DB6D01624340FB35AAB23C2853C0AC0A23D0116143409BB3FC2F002853C06D36EB175E5C4340B78C0478982153C0B72C4721D95A4340BB9F656E8C2053C0144F2222D84243401E7E32BEAB1853C03805DB8919324340471D7CA1ED1953C084F2856E4E2C434038FB48E4F31A53C012928A310A29434041ADE0AB2E1E53C093A86AF3FA2A43404BF18DB2432153C0F042126F833443407246FB6C672953C078A8A18EAB394340,Maryland,24,Calvert,"Calvert, MD",9331
1201,0106000020E610000001000000010300000001000000200000005A4F51B15FEE52C020FB58B9466A4340BFD23C517CED52C006F12140285343408C3A6618D6F052C0366DF1BED95643407964523C5CF352C0AEEF66212757434067C1C4FCC0F352C0FA817A2005594340A4BBC91FA2F552C048FCD381B5594340F009BBA573F952C0F6D66C261D5943408AE2068810FB52C038996E6A8B5643400533612B4CFD52C0400A1F8DE755434014FAE7321C0153C0E2714F8B135D434098872D303DFF52C0DBCB0384C662434005ABFF8DC9FD52C006B931624E64434070CCE7EC39FD52C06111D101C563434052D63207AAF952C080DFDF7D34684340F4DB1CA819FA52C0E0F8495DC86943400F70CBEA60FB52C076634E3D746A4340BCF6398A05FB52C010699DDC026C434045F0ED2BCFFB52C0E16ECB9C9C6C4340C9F5660B6BFB52C0B4220BFCD16D434059B4FAEEF8FC52C07ABE3BDA0C714340B0D298EFC5FC52C03CA52B588375434046E66F10A1FC52C090668634F37B4340F4451A0DE0FA52C0C3B652537D804340D9EF9AC910F952C09EEC84D20D8343404085FEA875F852C018BD657067864340E2C36765A3F652C006BEBC6ED68943403D8DD0859DF652C01E6F0A2DDE8B4340CD32C86398F552C000AA7ECBCC8E4340A2FFE3BD17F352C040CDEDCACE91434017E404B783F052C0B224360D819143401A9235362AF052C00B26D2EC219243405A4F51B15FEE52C020FB58B9466A4340,Maryland,24,Caroline,"Caroline, MD",2888
1202,0106000020E610000001000000010300000001000000220000003A2ED2AE3D3853C041AA1CD27AAA4340D738C351A43953C0C62140AF59AC43409F0E74930D3B53C0384523AEB9AB43400CBDFD79BD3E53C02138C20853AD434044C4CD3C864153C04AE86C28F4AB43400598CF7EF74253C0F648FEA63DAD4340B2CE88A0A44453C06E53214705AD4340642D17C2AA4553C062798D657AAE43403BCEB4C7274B53C08AA73AE77AAC43407A4C9306394753C042DCF373E8BE4340FBB03008CE4953C0865ABBEFDAC34340C14A6CC8FC4A53C0AFB213AF35C44340219483895C4B53C0473464AC93C74340D3C031EB744D53C01BA2B849F7C94340E5F6616B1B4E53C0D63376E99EC943408C6F78EC0E4F53C024615B477BCB434083E6B690AF5253C0E4271EA3C5CC4340B094E593D35353C0FC011F1DF4D04340F3EEFD70925153C0F11DD27F6CD043403087E0D1115153C0964CE83CE7D34340559E3811CE4F53C0033F949CA3D543406F98DAB1124F53C075617FBA7AD84340B97F3491EC4D53C0E6DD9B9B2BD94340A41E15526B4E53C00456EE9937DA43408596AAB2254E53C05BE682383FDC43409DF094C5CB3F53C0DA8B5A2D46DC434049B02C6A973253C077C7F11E52DC434098181DF8313853C04AB3174517BE43402BE066F6983853C0E6508FC71AB9434079376876723953C0EC8EE0678FB64340EE3D6834B13853C0C8C66DCADEB44340FCD3BC92703953C08CA453ED30AF43400EF63BF0613853C0657F3EF0F9AC43403A2ED2AE3D3853C041AA1CD27AAA4340,Maryland,24,Carroll,"Carroll, MD",13783
1203,0106000020E610000001000000010300000001000000110000000BD21D4BA1F252C0DF8544A4A7DC434087D4593E6EF152C096091F070AB14340FF60B6074BF452C020580B4A98B043408861A74A1FF552C07767892B5FB14340BA2E688E5CF652C019A5E44B8BB043406877332A9FFE52C095902D5884B243403722E488F2FC52C08623636653BC4340F6176B0F5DFE52C058F9E9EA16C34340DFE7E538FD0153C06EC7A81AF7C843400D09AFE0000553C0BA3130D56FC54340438C2F47FC0753C022D82DFD0BCD434093E26ECBCB0953C0EC7AE9F294CF43402F4DA32C560A53C09A7A282C13D3434050B21E36260E53C008B913D9AAD843402ABBF377EB0E53C0C0BDC4B265DC4340690B3B08E90853C0E69C390272DC43400BD21D4BA1F252C0DF8544A4A7DC4340,Maryland,24,Cecil,"Cecil, MD",9487
1204,0106000020E6100000010000000103000000010000001A000000703DBEB2722B53C0A3270947683F434098F93677CD2C53C0BCC023075E3F434043B5975BF52D53C0882261A369414340BFA4F47EEF2E53C0FEE7CB02B74143401A7C3767233253C0D0A2EE821D4143406570D0CDCE3453C0300F43AF8B394340EDB714EF4F3553C02C39B1D5203643404FAE2FB3493753C0365B2EBC1B3243408C8A5F18213A53C0F850E1B16526434086E0CD1F413E53C094D45049632A4340FAF7A545224053C0E4DA8B30A7364340F452DEBB1E4E53C0C6EDCE54053243409FC6D45F5B5053C046AF6DAFF4344340EA709DE2C15153C07B3B6A405D3E4340F42C31DA4C4853C042294797F9524340239EA9FAFC4753C0967195EFC5564340E0E24F37F14553C04CE796E91F5A434004258E6F4B4353C09181B43E9B4F4340DF6E11EBC14053C03C69EA780253434061461026093E53C028B579D6E6544340FFA5685FC23A53C068902D3AB6534340454281783F3753C0507A543A8C54434092FE9EE98E3053C0867B2C27C64F4340269DCC81182F53C0ACA054B81C4743403364EC72282B53C0BAB5C83E1A444340703DBEB2722B53C0A3270947683F4340,Maryland,24,Charles,"Charles, MD",17653
1205,0106000020E61000000100000001030000000100000025000000FC81855AD0F752C0D49E65B0BD2D4340057CE91CBCF852C006D66E0E1330434058A427FEC5FC52C0A6C129611E244340517C3923ADFF52C06E599DC32D2443401EE63B484F0153C04CD137DF372943402713B3EC2A0453C0D8A637C828214340EFBD25F1CF1253C0ECABE081F1374340F0EF3271AA1253C0C4AEFCFE4A3D43401F2F46C6470C53C0514AB53190454340556642D00B1053C0A1FBEF912F4C43409B8E3DB2050253C03275839F3849434009F2442D3FFF52C0B02F99B8254C4340DCB523CDC9FE52C06AD127145F50434085F156AB5CFD52C08C7F936F5A5343400533612B4CFD52C0400A1F8DE75543408AE2068810FB52C038996E6A8B564340F009BBA573F952C0F6D66C261D594340A4BBC91FA2F552C048FCD381B559434067C1C4FCC0F352C0FA817A20055943407964523C5CF352C0AEEF6621275743408C3A6618D6F052C0366DF1BED9564340BFD23C517CED52C006F1214028534340E2F066B140ED52C00F2D6B275F4743403DB8C9B305EE52C027B478280F4643401AA9F2377FEF52C040E3BA68944543400002B0DAB6F052C02A78C3EC604143404DF16B3E66F452C0B26691B5763E4340D2759B3C34F452C05703F8F8C93B4340F6A39F7D1CF552C04970825A683B434043333F3D9FF552C0CB9A05BE8139434030D7D71BC4F452C0DAE9ACBDBA384340C0F0C3DA97F452C00E369DDF63374340AE12E65BE2F552C03A90D7C243364340A6CB7E1B70F652C08CA1ADC6D733434087D47DD9C8F552C0B47E9F68CB31434097D0BD5B99F752C06ACE024CDB304340FC81855AD0F752C0D49E65B0BD2D4340,Maryland,24,Dorchester,"Dorchester, MD",2851
1268,0106000020E61000000100000001030000000100000006000000E955538D185455C0A2DA51FAE3624540E75DA5BA155455C058E5BD4137904540B389D76C9A3555C0D6F9529441904540C8F89E99C33555C01C612E041B63454020DFAF61224555C0253834E0E4624540E955538D185455C0A2DA51FAE3624540,Michigan,26,Ionia,"Ionia, MI",4546
1206,0106000020E610000001000000010300000001000000240000008FFEC1AE796B53C07913FBD0CDA843407F22A9A8DF6753C0366254CB85B94340D221B568936753C0BA414FC5EFC1434078196387036653C03C92CABF2CC64340659C66C8CB6453C04E5654B3E4CD4340766127A71D6353C0EBCFEBAEDAD0434004011565656153C0EA339B2E8DD1434066A05644725F53C0068A0B487FD543404F4942C5855F53C037753EA45AD743409A8886E63F6053C0F2A16222FED74340EB391066735E53C0D03E0F9D1CDC4340323A3B45B95D53C070B5495E2BDC43408596AAB2254E53C05BE682383FDC4340A41E15526B4E53C00456EE9937DA4340B97F3491EC4D53C0E6DD9B9B2BD943406F98DAB1124F53C075617FBA7AD84340559E3811CE4F53C0033F949CA3D543403087E0D1115153C0964CE83CE7D34340F3EEFD70925153C0F11DD27F6CD04340B094E593D35353C0FC011F1DF4D0434083E6B690AF5253C0E4271EA3C5CC43408C6F78EC0E4F53C024615B477BCB4340E5F6616B1B4E53C0D63376E99EC94340D3C031EB744D53C01BA2B849F7C94340219483895C4B53C0473464AC93C74340C14A6CC8FC4A53C0AFB213AF35C44340FBB03008CE4953C0865ABBEFDAC343407A4C9306394753C042DCF373E8BE43403BCEB4C7274B53C08AA73AE77AAC43404B5A139C8C5D53C0FBA51185FF9B43402CB2C71BBD5D53C0C0156C22559D4340095F0BFC995F53C0BE171D7B00A043404EC39180AE6253C051D2A6F86FA243400DBD3223656453C0167A261635A64340D13D3868706753C004C0627460A643408FFEC1AE796B53C07913FBD0CDA84340,Maryland,24,Frederick,"Frederick, MD",18907
1207,0106000020E61000000100000001030000000100000014000000A02A60511FC453C07C4BBF882FBE43400F0B973285C453C0CC83E0CE44BC4340E69F5EB8B1C653C0B4C5D28F45BC43405E581A9730C653C00C9DF0F178BB43405FDFB938A9C653C0BED0B75941B9434058983CDE68C853C0CEB7584761B54340300DF6C21ECA53C0D69872A9FCB44340ED5A8BE46ECA53C062C580125EB24340C770CA97A6D053C039D20F4AA0AC43408B6EF99CE8D153C03EF1CF94A1A943400488BBC1E5D253C0A0AD602078A6434077325B0D28D653C0D2B0324563A54340F8C41058A1D853C07A398F7178A2434093709508C1DC53C0FF5136E1259B434062B06D2B84DD53C0144365414C9B4340269CE9F159DF53C08050A54344994340872BF53AC8DE53C0B03BEBF031DC43404EE7380F62D953C0CCFDAB7712DC43403EC276F487BB53C03AA33F8975DC4340A02A60511FC453C07C4BBF882FBE4340,Maryland,24,Garrett,"Garrett, MD",2535
1208,0106000020E61000000100000001030000000100000011000000C7AD4408471753C032814E895AB24340D77ED9909D1953C0674CBC651ABC4340683BB3F6ED1B53C0A05CF6A2C4BD4340A1BB6D784B1C53C0D07B42A2FABF4340FB5C97A43A2153C0CC77F7BAD4C34340519200873E2253C0D0F2F5182BC64340E88B06EC8D2453C054D702B114CF4340B79ADF2A782453C09D83E9A731DC43402ABBF377EB0E53C0C0BDC4B265DC434050B21E36260E53C008B913D9AAD843402F4DA32C560A53C09A7A282C13D3434093E26ECBCB0953C0EC7AE9F294CF4340438C2F47FC0753C022D82DFD0BCD43400D09AFE0000553C0BA3130D56FC54340D46BA468DE0953C054BC1F4076B34340709AF9537C0E53C0F66E8DF2FFAF4340C7AD4408471753C032814E895AB24340,Maryland,24,Harford,"Harford, MD",22742
1209,0106000020E61000000100000001030000000100000027000000DC8B5360FA3553C072DCC5AE938C4340D5A64CA2FF3653C0A84B700D848D434042A79124DC3753C058B18C8A31904340FB4989E6EB3853C06C95ED897E904340BC5B664DF13C53C0124ECEA71C9143409D2D73ADDC3C53C0EABB250672924340F4B03110743E53C0C21DE284459343408A37D8CF073E53C011E13A03A9944340F15EB1736B4053C0A6315781AA95434034B15F33134053C03FD35E6097964340C14C22D5E54053C045F5C63B7C9A4340A60A8779034353C018680E97549E43403BECB09F284653C05857ADD201A24340FF326661394753C0B184E452B9A14340A0CC5284F84853C09FC4BCB102A34340E7B18765924953C0DCE64F4EEAA54340A9F25FC7DC4A53C0CF0CBC6C5FA7434091B747A8B14B53C0B2F514EAFCA943403BCEB4C7274B53C08AA73AE77AAC4340642D17C2AA4553C062798D657AAE4340B2CE88A0A44453C06E53214705AD43400598CF7EF74253C0F648FEA63DAD434044C4CD3C864153C04AE86C28F4AB43400CBDFD79BD3E53C02138C20853AD43409F0E74930D3B53C0384523AEB9AB4340D738C351A43953C0C62140AF59AC43403A2ED2AE3D3853C041AA1CD27AAA434049A399A98C3553C07ED168D603A843405E3D1CE5B23253C00926327958A7434002BEB8A2D63153C056A7147B60A443402D03FEE1803253C0E4CE121C8EA0434098E9811CAA2F53C05891F0BF159E434077A12DBA062F53C06B32B6A1919C4340F75D9EB6B22D53C0BA2FF742349C43405F431194E82C53C02256BCA4A09A4340402219159A2D53C0AE26E445E59843400262109BCF3053C0C63D7A2774954340000FC53C803353C00D0D12EDDE8E4340DC8B5360FA3553C072DCC5AE938C4340,Maryland,24,Howard,"Howard, MD",20106
1210,0106000020E6100000010000000103000000010000001D000000F74355D6190753C0E9B2BDC0318F43409FF1642D2C0E53C02561A361E88B43405E537EB1440F53C07CE3147DC290434009E2378EF50D53C05AC955353C9A43402D00E5BD2B0753C0948D95DC23A94340B9E2CFB25F0253C03A755FABE2AD4340BA2E688E5CF652C019A5E44B8BB043408861A74A1FF552C07767892B5FB14340FF60B6074BF452C020580B4A98B0434087D4593E6EF152C096091F070AB143405BC53B9BEAF052C0BE920803E2A54340364CEE59B9F052C0C1465401BA9F4340741E213E33F252C066893A204AA043402FF1B7A2D7F352C0C62BF03EB29F4340A677370CEEF652C0BC96BABE72A243400CD7358F16F852C054A80C5CE9A043403C5FC531F5F852C03B280F3C57A14340BDBDC393D9F952C00E520EFACB9F43404E3F20FA22FC52C0DA314018559F434057AFD0605FFE52C07974F6B506A0434001C71622FEFE52C06C764856F09E43401EF463E5210053C0DB29A335069F4340E07DB2EEB70353C008657BB8009A4340BC91950ECE0353C0E91168D9F5984340D33794496B0253C04E58C27BF49643403E3A47A98D0253C0A709605DED944340C27523B0C40453C052468BBDB39343402E4CA6EFD20453C0E0164B9FE7914340F74355D6190753C0E9B2BDC0318F4340,Maryland,24,Kent,"Kent, MD",2037
1211,0106000020E61000000100000001030000000100000020000000D3B7ECEF814053C068C9C2BFBB7B43403E5BE992B14253C02EF35E5B2C7F43407204173AD44753C02C6F3763517743400D630A3CB64953C040AE667E817B43400BB22D63944F53C0ABD1DB3BED7C43409B8805455D5053C029851C148B834340B0FC4670C15453C0E063776C06884340FF486A93285653C090A4928AC8884340D3B2751FB25B53C0E7EFE7A78F8843403D8554E2665D53C05C0478635C8A4340CC008243A75E53C0E2DDB7FD518D4340378E4006D16053C0EA884FF9F18E4340DB2D04840B6153C0EF75B48F2A944340073F5D3F9D5E53C0CCC9342DA99643404B5A139C8C5D53C0FBA51185FF9B43403BCEB4C7274B53C08AA73AE77AAC434091B747A8B14B53C0B2F514EAFCA94340A9F25FC7DC4A53C0CF0CBC6C5FA74340E7B18765924953C0DCE64F4EEAA54340A0CC5284F84853C09FC4BCB102A34340FF326661394753C0B184E452B9A143403BECB09F284653C05857ADD201A24340A60A8779034353C018680E97549E4340C14C22D5E54053C045F5C63B7C9A434034B15F33134053C03FD35E6097964340F15EB1736B4053C0A6315781AA9543408A37D8CF073E53C011E13A03A9944340F4B03110743E53C0C21DE284459343409D2D73ADDC3C53C0EABB250672924340BC5B664DF13C53C0124ECEA71C914340FB4989E6EB3853C06C95ED897E904340D3B7ECEF814053C068C9C2BFBB7B4340,Maryland,24,Montgomery,"Montgomery, MD",44156
1212,0106000020E61000000100000001030000000100000026000000D2190FB2E34253C0483B7ED9E464434035E31C434C3A53C02663D8CCEE714340D3B7ECEF814053C068C9C2BFBB7B4340FB4989E6EB3853C06C95ED897E90434042A79124DC3753C058B18C8A31904340D5A64CA2FF3653C0A84B700D848D4340DC8B5360FA3553C072DCC5AE938C434059D6BCBE423553C088F98FAFD08B4340ADAF56DE9D3553C00CFE9292AF8843407AD069FB0F3453C03DEC8EF36F884340CECA8AD8E53253C0C0C4F63538864340AB078C937A3053C0D6398CF79F8443408447D4CD7D2E53C0995DE41C8A8043403658DAA9B82C53C0CE4C62608B7E434066B547C8842C53C085021C47047A43405D95F8045C2B53C0FCC4DDCB72774340C9122987592C53C01E25950C5C764340BD7B9BA2F72A53C044D968722673434071DFD9A7B72D53C09C7911A0686743403591E0053D2D53C0845FE3E323654340C4838787DA2D53C0E85436061E634340E92D9821702C53C00CF7296D8F5F4340351B7581E12C53C034B9B5D5845A4340E07CE7DB3F2C53C055100706CF51434080787F951D2B53C0C92E90D1A44B43403364EC72282B53C0BAB5C83E1A444340269DCC81182F53C0ACA054B81C47434092FE9EE98E3053C0867B2C27C64F4340454281783F3753C0507A543A8C544340FFA5685FC23A53C068902D3AB653434061461026093E53C028B579D6E6544340DF6E11EBC14053C03C69EA780253434004258E6F4B4353C09181B43E9B4F4340E0E24F37F14553C04CE796E91F5A43405289FB95384553C0A0C24407925B43406D8D67F2A24353C03C2D9848275B4340067A3F71F44253C05835E9C6045C4340D2190FB2E34253C0483B7ED9E4644340,Maryland,24,Prince George's,"Prince George's, MD",59987
1213,0106000020E610000002000000010300000001000000210000003A5BF02B170653C00A070F1560794340B4ECDF2D440753C0E059A6B9DD7543409CFF8304C20C53C0918309919A7C4340F74355D6190753C0E9B2BDC0318F43402E4CA6EFD20453C0E0164B9FE7914340C27523B0C40453C052468BBDB39343403E3A47A98D0253C0A709605DED944340D33794496B0253C04E58C27BF4964340BC91950ECE0353C0E91168D9F5984340E07DB2EEB70353C008657BB8009A43401EF463E5210053C0DB29A335069F434001C71622FEFE52C06C764856F09E434057AFD0605FFE52C07974F6B506A043404E3F20FA22FC52C0DA314018559F4340BDBDC393D9F952C00E520EFACB9F43403C5FC531F5F852C03B280F3C57A143400CD7358F16F852C054A80C5CE9A04340A677370CEEF652C0BC96BABE72A243402FF1B7A2D7F352C0C62BF03EB29F4340741E213E33F252C066893A204AA04340364CEE59B9F052C0C1465401BA9F43401A9235362AF052C00B26D2EC2192434017E404B783F052C0B224360D81914340A2FFE3BD17F352C040CDEDCACE914340CD32C86398F552C000AA7ECBCC8E43403D8DD0859DF652C01E6F0A2DDE8B4340E2C36765A3F652C006BEBC6ED68943404085FEA875F852C018BD657067864340D9EF9AC910F952C09EEC84D20D834340F4451A0DE0FA52C0C3B652537D80434046E66F10A1FC52C090668634F37B4340B0D298EFC5FC52C03CA52B58837543403A5BF02B170653C00A070F15607943400103000000010000000E000000E51AA34DBD1253C0A4895BFE33744340D2C974F4D31253C0989538F1DC7B434003119CF8AD1553C0F2AA1D93777A4340385FE6B31A1453C0B36394B694784340C83C8AB1A01453C0222824FDC2744340FDAB59F5E61553C0F7370E3A4B7643402C5732AE141553C0F67690E420704340001022F1031853C0C0C49608576D43404E5AFC7AD01653C0FFA85292A97A434012CE1FD92A1353C0644386E535854340EC72DC4FDC0F53C0A454732F507D4340A8617F29C50F53C0445BA29B3B7643404CB8C2EF7B1153C0A8CEB81584794340E51AA34DBD1253C0A4895BFE33744340,Maryland,24,Queen Anne's,"Queen Anne's, MD",4690
1215,0106000020E6100000010000000103000000010000001F000000DAE47EA576E952C0E3F0E74F31FC42401545787762F752C021AC307269FD42404BC263AD3AF152C0826E77A9760C4340D34970D76FF952C0FDB4F54668164340C59873509DF552C02A4E9FE1A81D4340E3EDDEF21FF752C0D64504C2BD1E4340655A2C0CCEF252C050B6B7BBC1214340E7E2408B64F152C05E987F768F2443403D2D44A61EEF52C0C185CA3538234340B5713864B1EE52C0987F17F83B2143409FE6DD817DED52C0A00031766E214340DC038F6019EC52C013A421B0B22443408171EBDD9FEA52C09940EF2C95254340186814B832E852C05C7F61EB85244340520B3D3535E752C07F2A168CC022434034F22734E2E652C0998DEDEFCB1E4340FA518C3050E352C0DCB859F1D91643401648E79506E552C0D5FB8A37F9114340C2A339B6E3E452C0E0C227B8EC10434002D0377472E352C01B6A46578B0F4340A9FA1755DDE252C0A53502DA760B4340C591F1F779E452C03C24E67B480B4340AD45D27B1EE652C01A8F4B20B90843406C4504DEA3E752C0CAD74FC1C10943402F48CC2081E852C0540176A48806434063D2BE2260E952C00D8E21A6B0054340DA4AF9433AEA52C08EB0AA865A064340FB0BAE0465EA52C00E8FEC67F704434099C2A4823CE852C0BB67A608210143409D80CEC211E852C07613D3A98EFF4240DAE47EA576E952C0E3F0E74F31FC4240,Maryland,24,Somerset,"Somerset, MD",2301
1216,0106000020E610000001000000010300000001000000220000000533612B4CFD52C0400A1F8DE755434085F156AB5CFD52C08C7F936F5A534340DCB523CDC9FE52C06AD127145F50434009F2442D3FFF52C0B02F99B8254C43409B8E3DB2050253C03275839F38494340C2FDBA32C60153C0CC1F00B9A14F4340A04D8C34FB0253C0F01E85DEC54B43408334F698D70453C0A6E92FFF314E4340A6CE7CC2EA0753C0B727CCD8A25A4340A024BE091E0B53C0120D297EC75A43401DCA1B54450E53C02E534CFCA66143402EA00E1B131153C06202327D8F624340BE510F3E961553C038FCBDA8F9564340F14F7DC0691653C0D96359867D594340E7A0D3E2691153C00A81CF4EC46A4340273DF94F780C53C0124805B9F761434077A53FED970A53C0AEDF06F2F46443404EEE766B4C0753C08C9F965E5A71434032616784D50453C0357D9A7CE0714340E3E7386A900653C0C0977BFCF57243403A5BF02B170653C00A070F1560794340B0D298EFC5FC52C03CA52B588375434059B4FAEEF8FC52C07ABE3BDA0C714340C9F5660B6BFB52C0B4220BFCD16D434045F0ED2BCFFB52C0E16ECB9C9C6C4340BCF6398A05FB52C010699DDC026C43400F70CBEA60FB52C076634E3D746A4340F4DB1CA819FA52C0E0F8495DC869434052D63207AAF952C080DFDF7D3468434070CCE7EC39FD52C06111D101C563434005ABFF8DC9FD52C006B931624E64434098872D303DFF52C0DBCB0384C662434014FAE7321C0153C0E2714F8B135D43400533612B4CFD52C0400A1F8DE7554340,Maryland,24,Talbot,"Talbot, MD",3916
1217,0106000020E610000001000000010300000001000000440000008FFEC1AE796B53C07913FBD0CDA84340A0A4DAD38E6E53C0621BF78EADA84340603D1376017053C0FBDB602DD5A9434033E27076467053C0C1713E0C57AB4340307E9175B56F53C0C4E082AA20AE43403E19A4F6657053C055A88EE871B0434065E1BFD42E6F53C0AD5E0E88B6B2434062A019D5696F53C06802D9E6A3B343406EC8C476727053C0412BA5C46BB64340E61C127B587353C0EFC3202356B74340A8724F1B807353C035E0288252B84340AAEB935AEE7253C0EFC840A1B7B94340699354DB777353C04DB6E21F48BB4340D37580393F7253C0D580C2E0C3BA4340B7F005FB2A7353C01B6A1FBE8BBD43400EEE7018617153C06A8B2E3DC2BF434049C7A2DDCF7453C0F022BD5B38BF43402E04F99F437653C0F5B039BA41C04340C0CBE81DD17453C0708E26798AC14340230EA71E0D7553C06E488496BEC3434032831A3F787553C06424B03647C34340310A22A0017653C08A958D5516C4434051F1EE21567753C002B4AD17E0C14340EE6100E3A67753C09D7E9572E0C543400F0E5065F47853C01088EA8F6FC7434012E8FCA4A67853C0ACFD0DEF3FC84340801DCEE1967653C07E99AFCF60C84340BF729660C07553C002A2E88E4FC94340852F6501EA7553C01A57AAE97CCD4340705BDEE2C07653C0D6E8FFC913CD434027317026DC7853C0BE66B8C6EBCE4340378044E6017953C02874F8C8E3CC43400CE772E7CE7953C0BA7B9CC94DCC43407933BB2B127C53C0863453C521CF4340E81C628CA47C53C002E761C5B8CE434014F1B08ADE7B53C028551DA9C4CB4340C27E898B7A7C53C00035FB6902CB43406F262B0EB67D53C0037DD5E53FCE43405F04D970B17F53C0D01F7606ABCC43400C6FF7D5B08153C0D759BA20BACF43403B5714A2098653C0C0F5A0117AD643408A01BFD0B58B53C0BABC7F04EAD8434040CA0953138D53C04BCB062685D6434097AB51F6908E53C06A7B164445D64340A2F185B5AB8E53C0915FF9E64BD443404D9629987E9053C054101FC811D24340D0CADE17799153C0B245E80B28CF43408068D55F449653C014B0D1E0FED143408E60987FB29553C0A81A8A20B3D24340D85E82419F9653C007AFD3DCE7D34340B6BAFC618D9653C0FE5D315B02D54340C2CA0380369553C046EC387DCBD443408FD1CC80389553C096D4D01A30D643407E46A21FE39353C01A09D23A22D7434071260DC10D9453C06A8CD0B682D943403726BB44699553C03A17782FAFDC4340AD188104248653C07F877CE8DBDC4340EB391066735E53C0D03E0F9D1CDC43409A8886E63F6053C0F2A16222FED743404F4942C5855F53C037753EA45AD7434066A05644725F53C0068A0B487FD5434004011565656153C0EA339B2E8DD14340766127A71D6353C0EBCFEBAEDAD04340659C66C8CB6453C04E5654B3E4CD434078196387036653C03C92CABF2CC64340D221B568936753C0BA414FC5EFC143407F22A9A8DF6753C0366254CB85B943408FFEC1AE796B53C07913FBD0CDA84340,Maryland,24,Washington,"Washington, MD",12670
1218,0106000020E61000000100000001030000000100000022000000655A2C0CCEF252C050B6B7BBC12143403D9AFF5641F952C09D65C8C126214340FC81855AD0F752C0D49E65B0BD2D434097D0BD5B99F752C06ACE024CDB30434087D47DD9C8F552C0B47E9F68CB314340A6CB7E1B70F652C08CA1ADC6D7334340AE12E65BE2F552C03A90D7C243364340C0F0C3DA97F452C00E369DDF6337434030D7D71BC4F452C0DAE9ACBDBA38434043333F3D9FF552C0CB9A05BE81394340F6A39F7D1CF552C04970825A683B4340D2759B3C34F452C05703F8F8C93B43404DF16B3E66F452C0B26691B5763E43400002B0DAB6F052C02A78C3EC604143401AA9F2377FEF52C040E3BA68944543403DB8C9B305EE52C027B478280F464340E2F066B140ED52C00F2D6B275F4743405D53F52DB9EC52C024442192493B43403C0609D163D652C0F9026004483A4340F4E7106E00D552C093B336A7F3344340BE75E1CF8BD552C0F5DB9C0A33314340E36F72ED3FD452C0EA86FFAB612D434021182F2FE3D452C03428A4AEE82A434033A24BF436D752C06A8856F36F2843404A5B7455A3D752C03ECE87F624254340520B3D3535E752C07F2A168CC0224340186814B832E852C05C7F61EB852443408171EBDD9FEA52C09940EF2C95254340DC038F6019EC52C013A421B0B22443409FE6DD817DED52C0A00031766E214340B5713864B1EE52C0987F17F83B2143403D2D44A61EEF52C0C185CA3538234340E7E2408B64F152C05E987F768F244340655A2C0CCEF252C050B6B7BBC1214340,Maryland,24,Wicomico,"Wicomico, MD",8542
1219,0106000020E6100000030000000103000000010000001E0000009D80CEC211E852C07613D3A98EFF424099C2A4823CE852C0BB67A60821014340FB0BAE0465EA52C00E8FEC67F7044340DA4AF9433AEA52C08EB0AA865A06434063D2BE2260E952C00D8E21A6B00543402F48CC2081E852C0540176A4880643406C4504DEA3E752C0CAD74FC1C1094340AD45D27B1EE652C01A8F4B20B9084340C591F1F779E452C03C24E67B480B4340A9FA1755DDE252C0A53502DA760B434002D0377472E352C01B6A46578B0F4340C2A339B6E3E452C0E0C227B8EC1043401648E79506E552C0D5FB8A37F9114340FA518C3050E352C0DCB859F1D916434034F22734E2E652C0998DEDEFCB1E4340520B3D3535E752C07F2A168CC02243404A5B7455A3D752C03ECE87F62425434033A24BF436D752C06A8856F36F28434021182F2FE3D452C03428A4AEE82A4340E36F72ED3FD452C0EA86FFAB612D4340BE75E1CF8BD552C0F5DB9C0A33314340F4E7106E00D552C093B336A7F33443403C0609D163D652C0F9026004483A4340D1E72325EFC552C074A59B13AC394340F3C89B72E9C952C095AF3DA0532F43405D1E35B5A3C952C0B0931E8A0E2343408AE5D0C8CCD052C094756CDACB194340277C965BE0D752C0FC08F754D60843405F922CBDD5D752C09DB5B69C270243409D80CEC211E852C07613D3A98EFF424001030000000100000004000000550AC6E058C452C0CCEAAB119C39434048E7B37CEBC252C06AB15D908C39434096B56AA896C552C0DE6FDC015A294340550AC6E058C452C0CCEAAB119C394340010300000001000000080000007AEB428A4DD152C0B89D8EF98B0343406EF398459FCF52C090DF1DF7DD044340CA90BA9F66CD52C0CC2ED8EB110C43408930321885CA52C08A03C4353C1A434035F4BA8904C652C038FB5022002943409CDA75590FCB52C0F01FFE44E90F43405FDF418580CF52C0DA92CFB8AA0343407AEB428A4DD152C0B89D8EF98B034340,Maryland,24,Worcester,"Worcester, MD",5322
